"Company";"TypeName";"Inches";"resolution_width";"resolution_height";"touchscreen";"cpu_brand";"cpu_name";"cpu_speed";"Ram";"memory_type";"primary_storage";"secondary_storage";"gpu_brand";"OpSys";"Weight";"Price"
"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";"256";"1024";"Nvidia";"windows";2.0;95851
"HP";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";"512";"0";"Intel";"windows";1.0;111302
"Acer";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"Hybrid";"128";"1024";"Nvidia";"windows";2.0;67133
"HP";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";"256";"0";"Intel";"windows";1.0;63350
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.4;4;"SSD";"128";"0";"Intel";"windows";2.0;29144
"HP";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";"500";"0";"Intel";"windows";1.0;41505
"Toshiba";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.3;4;"SSD";"128";"0";"Intel";"windows";1.0;63670
"HP";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.4;4;"SSD";"256";"0";"Intel";"windows";1.0;58607
"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;4;"SSD";"256";"0";"Intel";"windows";1.0;64202
"HP";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.6;8;"SSD";"256";"0";"Intel";"windows";1.0;77203
"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";"256";"0";"Nvidia";"windows";1.0;55905
"HP";"Notebook";14.0;1366;768;0;"Intel";"Core i3";2.4;4;"HDD";"500";"0";"Intel";"windows";1.0;36444
"Dell";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"Hybrid";"1024";"0";"Nvidia";"windows";2.0;50563
"HP";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i5";2.5;4;"HDD";"500";"0";"Intel";"windows";1.0;81998
"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;4;"SSD";"256";"0";"Intel";"windows";1.0;84715
"HP";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";"256";"0";"Intel";"windows";1.0;100551
"HP";"Notebook";13.3;1366;768;0;"Intel";"Core i3";2.4;4;"HDD";"500";"0";"Intel";"windows";1.0;42624
"Toshiba";"Notebook";13.3;1366;768;0;"Intel";"Core i5";2.3;8;"SSD";"256";"0";"Intel";"windows";1.0;64469
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.4;4;"SSD";"256";"0";"Intel";"windows";2.0;41025
"Lenovo";"Notebook";17.3;3840;2160;0;"Intel";"Core i7";2.7;16;"SSD";"512";"0";"Nvidia";"windows";2.0;158135
"Toshiba";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";"256";"0";"Intel";"windows";1.0;79387
"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";"256";"0";"Intel";"windows";1.0;118761
"Dell";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i3";2.3;4;"HDD";"1024";"0";"Intel";"windows";2.0;42410
"Toshiba";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";"256";"0";"Intel";"windows";1.0;84715
"HP";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";"256";"0";"Intel";"windows";1.0;61219
"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";"256";"0";"Nvidia";"windows";1.0;63160
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.4;8;"HDD";"500";"0";"Intel";"windows";2.0;55754
"HP";"Ultrabook";12.5;1366;768;0;"Intel";"Core i5";2.5;4;"SSD";"256";"0";"Intel";"windows";1.0;83064
"HP";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";"500";"0";"Intel";"windows";2.0;63350
"HP";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";"500";"0";"Intel";"windows";1.0;56477
"Dell";"Ultrabook";13.3;3200;1800;1;"Intel";"Core i5";2.5;8;"SSD";"256";"0";"Intel";"windows";1.0;86527
"HP";"Notebook";17.3;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";"256";"0";"Nvidia";"windows";2.0;57542
"HP";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.5;4;"SSD";"256";"0";"Intel";"windows";1.0;51841
"Acer";"Notebook";15.6;1366;768;0;"AMD";"A9-Series 9420";3.0;6;"HDD";"1024";"0";"AMD";"windows";2.0;21792
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;8;"Hybrid";"128";"1024";"Nvidia";"windows";2.0;63499
"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";"256";"0";"Intel";"windows";1.0;63670
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";"256";"0";"Intel";"windows";1.0;65481
"HP";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";"256";"0";"Intel";"windows";1.0;71875
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";"500";"0";"Intel";"windows";2.0;39534
"Toshiba";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.6;8;"SSD";"256";"0";"Intel";"windows";1.0;91908
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.4;8;"SSD";"256";"0";"Intel";"windows";2.0;56634
"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";"256";"0";"Intel";"windows";1.0;53840
"Lenovo";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i7";2.5;4;"SSD";"256";"0";"Intel";"windows";1.0;45128
"Vero";"Notebook";14.0;1366;768;0;"Intel";"Atom X5-Z8350";1.4;2;"Flash Storage";"32";"0";"Intel";"windows";1.0;11231
"Toshiba";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.5;16;"SSD";"256";"0";"Nvidia";"windows";2.0;75924
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";"256";"0";"Intel";"windows";2.0;55923
"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;4;"HDD";"500";"0";"Intel";"windows";1.0;53280
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.4;8;"Hybrid";"256";"500";"Intel";"windows";1.0;112066
"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";"256";"0";"Intel";"windows";1.0;78268
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.7;16;"Hybrid";"256";"1024";"Nvidia";"windows";3.0;82352
"Lenovo";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;16;"Hybrid";"128";"1024";"Nvidia";"windows";4.0;122011
"Asus";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"Flash Storage";"16";"0";"Intel";"other";1.0;15339
"Lenovo";"Notebook";14.0;2560;1440;0;"Intel";"Core i7";2.6;16;"SSD";"256";"0";"Intel";"windows";1.0;139594
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"HDD";"1024";"0";"Nvidia";"windows";1.0;52161
"Dell";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i5";2.7;8;"SSD";"256";"0";"Intel";"windows";2.0;58288
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"SSD";"256";"0";"Intel";"windows";2.0;52161
"Dell";"Ultrabook";13.3;3200;1800;1;"Intel";"Core i7";2.7;16;"SSD";"1024";"0";"Intel";"windows";1.0;120093
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.3;4;"HDD";"500";"0";"Intel";"windows";2.0;37570
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";"500";"0";"Intel";"N/A";1.0;26587
"Acer";"Notebook";15.6;1366;768;0;"AMD";"A8-Series 7410";2.2;8;"HDD";"1024";"0";"AMD";"windows";2.0;23923
"Dell";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i7";2.7;12;"SSD";"256";"0";"Intel";"windows";1.0;69211
"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;16;"Hybrid";"256";"1024";"Nvidia";"windows";2.0;96916
"";"";0.0;0;0;0;"";"";0.0;0;"";"0";"0";"";"other";0.0;0
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;16;"HDD";"1024";"0";"Nvidia";"N/A";4.0;53173
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;4;"HDD";"1024";"0";"Intel";"windows";2.0;29784
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;16;"HDD";"2048";"0";"AMD";"windows";2.0;52747
"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;16;"Hybrid";"256";"1024";"Nvidia";"windows";1.0;102777
"Dell";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";"256";"0";"Intel";"windows";1.0;77682
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.7;64;"SSD";"1024";"0";"Nvidia";"windows";3.0;211788
"Dell";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i7";2.5;8;"SSD";"256";"0";"Intel";"windows";1.0;42518
"Dell";"Gaming";15.6;3840;2160;0;"Intel";"Core i7";2.6;16;"Hybrid";"256";"1024";"Nvidia";"windows";3.0;70809
"Apple";"Ultrabook";12.0;2304;1440;0;"Intel";"Core M";1.1;8;"Flash Storage";"256";"0";"Intel";"macos";0.0;69264
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.3;4;"HDD";"500";"0";"Intel";"windows";2.0;25680
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";"500";"0";"Intel";"windows";2.0;63883
"HP";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";"256";"0";"Intel";"windows";1.0;63883
"HP";"Notebook";13.3;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";"256";"0";"Intel";"windows";1.0;58075
"Lenovo";"Ultrabook";12.5;1920;1080;1;"Intel";"Core i7";2.5;8;"SSD";"256";"0";"Intel";"windows";1.0;91295
"Lenovo";"Notebook";17.3;1600;900;0;"Intel";"Core i5";2.3;8;"HDD";"1024";"0";"AMD";"windows";3.0;35112
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;4;"HDD";"1024";"0";"Nvidia";"windows";2.0;52055
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";"256";"1024";"Nvidia";"windows";3.0;133147
"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";"500";"0";"Intel";"windows";2.0;28771
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;4;"HDD";"500";"0";"Intel";"windows";2.0;50083
"Lenovo";"Ultrabook";12.5;2560;1440;1;"Intel";"Core M";1.2;8;"SSD";"512";"0";"Intel";"windows";0.0;74539
"Lenovo";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.7;32;"SSD";"512";"1024";"Nvidia";"windows";4.0;172627
"Lenovo";"2 in 1 Convertible";10.1;1920;1200;1;"Intel";"Atom x5-Z8550";1.4;4;"Flash Storage";"64";"0";"Intel";"windows";0.0;34433
"HP";"Ultrabook";13.3;3840;2160;0;"Intel";"Core i7";2.7;16;"SSD";"512";"0";"Intel";"windows";1.0;109171
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";"256";"0";"Intel";"windows";2.0;39960
"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;4;"HDD";"500";"0";"Intel";"windows";1.0;54931
"HP";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";"256";"0";"AMD";"windows";1.0;79654
"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";"180";"0";"Intel";"windows";1.0;63883
"HP";"Notebook";13.3;3200;1800;0;"Intel";"Pentium Dual";1.5;4;"Flash Storage";"32";"0";"Intel";"other";1.0;32767
"Acer";"Notebook";15.6;1366;768;0;"AMD";"A8-Series 7410";2.2;4;"HDD";"500";"0";"AMD";"windows";2.0;20619
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.6;4;"HDD";"500";"0";"Intel";"linux";2.0;20965
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";"1024";"0";"Intel";"N/A";1.0;18434
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;8;"Hybrid";"256";"1024";"Nvidia";"windows";2.0;85195
"Dell";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i5";1.6;4;"SSD";"256";"0";"AMD";"windows";1.0;43602
"HP";"Netbook";12.5;1366;768;0;"Intel";"Core i5";2.3;4;"SSD";"128";"0";"Intel";"windows";2.0;85195
"Acer";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"Hybrid";"256";"1024";"Nvidia";"windows";2.0;42571
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"HDD";"1024";"0";"AMD";"windows";2.0;34035
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;8;"SSD";"256";"0";"Nvidia";"windows";2.0;85195
"HP";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.6;4;"HDD";"1024";"0";"Intel";"windows";1.0;26640
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;16;"Hybrid";"128";"1024";"Nvidia";"windows";4.0;122491
"Dell";"Ultrabook";12.5;1366;768;0;"Intel";"Core i3";2.3;4;"HDD";"500";"0";"Intel";"windows";1.0;60481
"Dell";"Ultrabook";12.5;1366;768;0;"Intel";"Core i3";2.3;4;"SSD";"128";"0";"Intel";"windows";1.0;62176
"Acer";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.5;4;"SSD";"16";"0";"Intel";"other";2.0;11136
"HP";"Workstation";17.3;1920;1080;0;"Intel";"Core i7";2.6;8;"HDD";"1024";"0";"AMD";"windows";3.0;154459
"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;16;"SSD";"512";"0";"Nvidia";"windows";2.0;63883
"Dell";"Ultrabook";12.5;1366;768;0;"Intel";"Core i5";2.3;8;"SSD";"256";"0";"Intel";"windows";1.0;75290
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;8;"Hybrid";"128";"1024";"Nvidia";"windows";2.0;80516
"Lenovo";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i5";2.3;4;"SSD";"256";"0";"Intel";"windows";2.0;46194
"HP";"Notebook";15.6;1920;1080;0;"AMD";"A6-Series 9220";2.5;4;"HDD";"1024";"0";"AMD";"windows";2.0;21205
"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;16;"Hybrid";"128";"1024";"Nvidia";"windows";2.0;71342
"HP";"Notebook";13.3;3200;1800;1;"Intel";"Core M";1.1;8;"SSD";"256";"0";"Intel";"windows";1.0;90523
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";"500";"0";"AMD";"windows";2.0;40980
"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"SSD";"128";"0";"Intel";"windows";2.0;22857
"HP";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";"512";"0";"Intel";"windows";1.0;104908
"Lenovo";"2 in 1 Convertible";10.1;1920;1200;1;"Intel";"Atom x5-Z8550";1.4;4;"Flash Storage";"64";"0";"Intel";"other";0.0;29251
"Dell";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i7";2.4;8;"SSD";"256";"0";"Intel";"windows";1.0;73473
"Lenovo";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.7;16;"SSD";"256";"1024";"Nvidia";"windows";4.0;146519
"Razer";"Ultrabook";12.5;3840;2160;1;"Intel";"Core i7";2.5;8;"SSD";"256";"0";"Intel";"windows";1.0;54825
"Toshiba";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i7";2.7;16;"SSD";"512";"0";"Intel";"windows";1.0;118601
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;8;"Hybrid";"128";"1024";"Nvidia";"windows";3.0;69929
"Vero";"Notebook";13.3;1920;1080;0;"Intel";"Atom X5-Z8350";1.4;4;"Flash Storage";"32";"0";"Intel";"windows";1.0;10443
"HP";"Notebook";13.3;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";"256";"0";"Intel";"windows";1.0;90043
"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";"256";"0";"Intel";"windows";1.0;80613
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";"500";"0";"Intel";"linux";2.0;27899
"Asus";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.4;4;"HDD";"1024";"0";"Intel";"windows";2.0;23177
"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i7";2.5;8;"SSD";"256";"0";"Intel";"windows";1.0;88924
"Lenovo";"2 in 1 Convertible";10.1;1920;1200;1;"Intel";"Atom x5-Z8550";1.4;4;"Flash Storage";"64";"0";"Intel";"windows";0.0;25521
"HP";"Ultrabook";12.5;1366;768;0;"Intel";"Core i5";2.4;8;"SSD";"256";"0";"Intel";"windows";1.0;100966
"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"Hybrid";"128";"1024";"Nvidia";"N/A";2.0;52694
"HP";"Gaming";17.3;1920;1080;0;"Intel";"Core i5";2.3;8;"Hybrid";"128";"1024";"Nvidia";"windows";3.0;60153
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.7;8;"HDD";"2048";"0";"Intel";"windows";2.0;33513
"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i7";2.6;8;"SSD";"512";"0";"Nvidia";"windows";1.0;109244
"Asus";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.1;4;"Flash Storage";"32";"0";"Intel";"windows";1.0;14812
"HP";"Ultrabook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";"256";"0";"Intel";"windows";1.0;40067
"Acer";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;4;"HDD";"1024";"0";"Nvidia";"windows";2.0;32820
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.5;16;"Hybrid";"1024";"0";"AMD";"windows";2.0;58555
"HP";"Workstation";17.3;1920;1080;0;"Intel";"Core i7";2.6;8;"SSD";"256";"0";"Nvidia";"windows";3.0;210424
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;8;"HDD";"1024";"0";"AMD";"windows";2.0;41772
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.7;16;"Hybrid";"256";"1024";"Nvidia";"windows";3.0;127819
"HP";"Ultrabook";15.6;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";"256";"0";"Intel";"windows";1.0;115709
"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;"Intel";"Core i7";2.6;16;"SSD";"512";"0";"Intel";"windows";2.0;130003
"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"Hybrid";"128";"1024";"Nvidia";"windows";2.0;60888
"HP";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";2.4;8;"SSD";"256";"0";"Intel";"windows";1.0;86793
"HP";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"SSD";"256";"0";"Nvidia";"windows";2.0;118761
"HP";"2 in 1 Convertible";13.3;2560;1440;1;"Intel";"Core i7";2.6;8;"SSD";"256";"0";"Intel";"windows";1.0;95851
"HP";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"SSD";"256";"0";"Nvidia";"windows";2.0;101179
"HP";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";"256";"0";"Intel";"windows";1.0;122381
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";"256";"0";"Nvidia";"windows";2.0;53807
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;8;"SSD";"256";"0";"Intel";"windows";1.0;84129
"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;"Intel";"Core i7";2.5;8;"SSD";"256";"0";"Intel";"windows";1.0;124622
"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";"1024";"0";"Intel";"N/A";1.0;18062
"HP";"Notebook";15.6;1366;768;0;"AMD";"E-Series 7110";1.8;4;"HDD";"500";"0";"AMD";"windows";1.0;15824
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;8;"HDD";"1024";"0";"AMD";"N/A";2.0;31915
"Dell";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"HDD";"1024";"0";"Nvidia";"windows";2.0;63883
"Dell";"Notebook";15.6;3840;2160;1;"Intel";"Core i5";2.3;8;"SSD";"256";"0";"Nvidia";"windows";2.0;119916
"HP";"Notebook";15.6;1920;1080;0;"AMD";"A6-Series A6-9220";2.5;4;"SSD";"256";"0";"AMD";"windows";1.0;25515
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";"256";"1024";"Nvidia";"windows";2.0;79536
"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.6;12;"SSD";"512";"0";"Intel";"windows";1.0;122491
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;8;"Hybrid";"1024";"0";"AMD";"windows";2.0;42011
"HP";"2 in 1 Convertible";13.3;2560;1440;1;"Intel";"Core i7";2.6;8;"SSD";"512";"0";"Intel";"windows";1.0;108744
"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.6;8;"SSD";"256";"0";"Intel";"windows";1.0;79867
"MSI";"Gaming";14.0;1920;1080;0;"Intel";"Core i7";2.6;16;"Hybrid";"256";"1024";"Nvidia";"windows";1.0;94252
"HP";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"HDD";"1024";"0";"Nvidia";"windows";2.0;47899
"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;8;"HDD";"1024";"0";"Intel";"windows";2.0;24456
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";"500";"0";"Intel";"N/A";2.0;25414
"Dell";"Gaming";15.6;3840;2160;0;"Intel";"Core i7";2.8;8;"Hybrid";"128";"1024";"Nvidia";"windows";2.0;79813
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SSD";"256";"0";"Intel";"windows";1.0;74059
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;4;"HDD";"1024";"0";"Nvidia";"windows";2.0;24935
"HP";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.6;2;"Flash Storage";"32";"0";"Intel";"windows";1.0;13267
"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"HDD";"1024";"0";"Nvidia";"windows";2.0;44702
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.5;8;"SSD";"256";"0";"Intel";"windows";1.0;36177
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";1.8;16;"SSD";"512";"0";"Intel";"windows";2.0;61752
"Asus";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"HDD";"500";"0";"Intel";"windows";2.0;19660
"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";"500";"0";"Intel";"N/A";2.0;21205
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"HDD";"1024";"0";"Nvidia";"N/A";2.0;37776
"Asus";"Notebook";14.0;1920;1080;0;"Intel";"Core i3";2.4;4;"SSD";"256";"0";"Intel";"windows";2.0;40972
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.5;4;"Hybrid";"1024";"0";"Intel";"windows";2.0;43956
"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;16;"SSD";"512";"0";"Nvidia";"windows";3.0;69530
"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;16;"Hybrid";"128";"1024";"Nvidia";"windows";1.0;114732
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.3;4;"HDD";"500";"0";"Intel";"windows";2.0;34632
"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;"Intel";"Core i5";2.3;8;"SSD";"256";"0";"Intel";"windows";1.0;87219
"Lenovo";"Ultrabook";15.6;1920;1080;0;"Intel";"Core i7";2.7;6;"SSD";"256";"0";"Nvidia";"windows";1.0;44276
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"SSD";"256";"0";"Nvidia";"linux";1.0;47686
"Acer";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";2.0;4;"HDD";"500";"0";"Intel";"windows";2.0;17742
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.6;6;"HDD";"1024";"0";"Nvidia";"windows";2.0;42571
"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"Hybrid";"256";"1024";"Nvidia";"windows";2.0;48432
"Dell";"2 in 1 Convertible";15.6;1920;1080;1;"Intel";"Core i7";2.7;16;"SSD";"512";"0";"Intel";"windows";2.0;62817
"Acer";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;4;"SSD";"256";"0";"Nvidia";"windows";2.0;36816
"Dell";"Ultrabook";13.3;3200;1800;1;"Intel";"Core i5";2.4;8;"SSD";"256";"0";"Intel";"linux";1.0;58555
"Acer";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"Hybrid";"256";"1024";"Nvidia";"windows";4.0;138475
"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"HDD";"1024";"0";"Nvidia";"windows";2.0;43636
"Samsung";"2 in 1 Convertible";12.3;2400;1600;1;"Samsung";"Cortex A72&A53";2.0;4;"Flash Storage";"32";"0";"ARM";"other";1.0;35112
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";"500";"0";"Intel";"windows";1.0;25841
"Apple";"Ultrabook";12.0;2304;1440;0;"Intel";"Core M";1.1;8;"Flash Storage";"256";"0";"Intel";"macos";0.0;61965
"Dell";"2 in 1 Convertible";13.3;1920;1080;1;"Intel";"Core i5";2.5;8;"SSD";"256";"0";"Intel";"windows";1.0;63883
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.8;12;"Hybrid";"128";"1024";"Nvidia";"windows";2.0;70703
"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";"1024";"0";"AMD";"N/A";1.0;19607
